Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
12153,E-commerce,Express 2nd Day,US,7008.0,US,34787,2023-01-25 00:00:14,2.13,0.0,1.0,3887.79,2023-01-27 00:00:14,48,2
12154,E-commerce,Ground,US,7008.0,US,33455,2023-01-25 00:00:14,1.36,0.0,1.0,3887.79,2023-01-28 00:00:14,72,2
12155,E-commerce,Ground,US,7008.0,US,33609,2023-01-25 00:00:14,1.09,0.0,1.0,3887.79,2023-01-28 00:00:14,72,2
12156,E-commerce,Express Next Day,US,7008.0,US,53572,2023-01-25 00:00:14,7.53,0.0,1.0,3887.79,2023-01-26 00:00:14,24,2
12157,E-commerce Resi,Ground,US,6880.0,US,7008,2023-01-25 00:00:14,3.92,3.92,0.0,3887.79,2023-01-27 00:00:14,48,2
12159,E-commerce Resi,Ground,US,92660.0,US,7008,2023-01-25 00:00:14,0.5,0.5,0.0,3887.79,2023-02-01 00:00:14,168,2
12160,E-commerce Resi,Ground,US,2421.0,US,7008,2023-01-25 00:00:14,1.04,1.04,0.0,3887.79,2023-02-02 00:00:14,192,2
12161,E-commerce Resi,Ground,US,90605.0,US,7008,2023-01-25 00:00:14,2.01,2.01,0.0,3887.79,2023-02-01 00:00:14,168,2
12162,E-commerce Resi,Ground,US,10044.0,US,7008,2023-01-25 00:00:14,1.74,1.74,0.0,3887.79,2023-01-27 00:00:14,48,2
12163,E-commerce Resi,Ground,US,10003.0,US,7008,2023-01-25 00:00:14,1.8,1.8,0.0,3887.79,2023-01-30 00:00:14,120,2
12165,E-commerce Resi,Ground,US,33132.0,US,7008,2023-01-26 00:00:14,1.19,1.19,0.0,3887.79,2023-02-02 00:00:14,168,3
12166,E-commerce Resi,Ground,US,92154.0,US,7008,2023-01-26 00:00:14,1.35,1.35,0.0,3887.79,2023-02-01 00:00:14,144,3
12167,E-commerce Resi,Ground,US,11201.0,US,7008,2023-01-26 00:00:14,0.05,0.05,0.0,3887.79,2023-02-03 00:00:14,192,3
12168,E-commerce,Ground,US,33154.0,US,7078,2023-01-26 00:00:14,3.0,0.0,0.0,3887.79,2023-02-01 00:00:14,144,3
12169,E-commerce,Ground,US,33154.0,US,7002,2023-01-26 00:00:14,3.0,0.0,0.0,3887.79,2023-02-01 00:00:14,144,3
12170,E-commerce Resi,Ground,US,78703.0,US,7008,2023-01-26 00:00:14,0.05,0.05,0.0,3887.79,2023-01-31 00:00:14,120,3
12171,E-commerce Resi,Ground,US,98039.0,US,7008,2023-01-26 00:00:14,1.0,1.0,0.0,3887.79,2023-02-03 00:00:14,192,3
12172,E-commerce,Ground,US,92626.0,US,98028,2023-01-26 00:00:14,1.0,0.0,0.01,3887.79,2023-01-30 00:00:14,96,3
12174,E-commerce Resi,Ground,US,11570.0,US,7008,2023-01-26 00:00:14,1.16,1.16,0.0,3887.79,2023-01-30 00:00:14,96,3
12175,E-commerce Resi,Ground,US,85258.0,US,7008,2023-01-26 00:00:14,1.0,1.0,0.0,3887.79,2023-01-31 00:00:14,120,3
12176,E-commerce Resi,Ground,US,98004.0,US,7008,2023-01-26 00:00:14,0.84,0.84,0.0,3887.79,2023-02-03 00:00:14,192,3
12406,E-commerce Resi,Ground,US,6902.0,US,7008,2023-01-26 00:00:14,0.69,0.69,0.0,3887.79,2023-01-31 00:00:14,120,3
12511,E-commerce Resi,Ground,US,98105.0,US,7008,2023-01-26 00:00:14,1.11,1.11,0.0,3887.79,2023-02-01 00:00:14,144,3
12546,E-commerce Resi,Ground,US,8904.0,US,7008,2023-01-26 00:00:14,0.94,0.94,0.0,3887.79,2023-01-30 00:00:14,96,3
12568,E-commerce,Ground,US,10022.0,US,91361,2023-01-26 00:00:14,1.12,0.0,0.04,3887.79,2023-02-01 00:00:14,144,3
12569,E-commerce,Ground,US,10022.0,US,22302,2023-01-26 00:00:14,0.81,0.0,0.09,3887.79,2023-01-28 00:00:14,48,3
12574,E-commerce,Ground,US,10022.0,US,91423,2023-01-26 00:00:14,1.07,0.0,0.04,3887.79,2023-02-01 00:00:14,144,3
12588,E-commerce Resi,Ground,US,28226.0,US,7008,2023-01-26 00:00:14,0.7,0.7,0.0,3887.79,2023-02-01 00:00:14,144,3
12591,E-commerce,Ground,US,7008.0,US,22102,2023-01-26 00:00:14,1.36,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12592,E-commerce,Ground,US,7008.0,US,11210,2023-01-26 00:00:14,2.77,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12593,E-commerce,Ground,US,7008.0,US,63105,2023-01-26 00:00:14,2.13,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12594,E-commerce,Ground,US,7008.0,US,28203,2023-01-26 00:00:14,2.09,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12595,E-commerce,Ground,US,7008.0,US,94022,2023-01-26 00:00:14,2.58,0.0,1.0,3887.79,2023-01-31 00:00:14,120,3
12596,E-commerce,Ground,US,7008.0,US,31322,2023-01-26 00:00:14,1.59,0.0,1.0,3887.79,2023-01-31 00:00:14,120,3
12598,E-commerce,Ground,US,7008.0,US,29464,2023-01-26 00:00:14,1.41,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12599,E-commerce,Express Next Day,US,7008.0,US,33131,2023-01-26 00:00:14,2.09,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12600,E-commerce,Ground,US,7008.0,US,32168,2023-01-26 00:00:14,1.13,0.0,1.0,3887.79,2023-01-31 00:00:14,120,3
12601,E-commerce,Ground,US,7008.0,US,11213,2023-01-26 00:00:14,2.13,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12602,E-commerce,Ground,US,7008.0,US,55116,2023-01-26 00:00:14,1.36,0.0,1.0,3887.79,2023-01-31 00:00:14,120,3
12604,E-commerce,Ground,US,7008.0,US,7030,2023-01-26 00:00:14,1.41,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12605,E-commerce,Ground,US,7008.0,US,10044,2023-01-26 00:00:14,2.27,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12606,E-commerce Resi,Ground,US,28203.0,US,7008,2023-01-26 00:00:14,1.03,1.03,0.0,3887.79,2023-01-30 00:00:14,96,3
12609,E-commerce,Ground,US,33154.0,US,91423,2023-01-26 00:00:14,1.07,0.0,0.01,3887.79,2023-02-02 00:00:14,168,3
12610,E-commerce,Express Next Day,US,7008.0,US,34134,2023-01-26 00:00:14,3.95,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12611,E-commerce,Ground,US,7008.0,US,10128,2023-01-26 00:00:14,3.45,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12612,E-commerce,Ground,US,7008.0,US,98074,2023-01-26 00:00:14,1.63,0.0,1.0,3887.79,2023-02-02 00:00:14,168,3
12613,E-commerce,Ground,US,7008.0,US,33137,2023-01-26 00:00:14,2.04,0.0,1.0,3887.79,2023-01-31 00:00:14,120,3
12614,E-commerce,Express Next Day,US,7008.0,US,72207,2023-01-26 00:00:14,6.03,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12617,E-commerce Resi,Ground,US,11219.0,US,7008,2023-01-26 00:00:14,0.82,0.82,0.0,3887.79,2023-01-31 00:00:14,120,3
12618,E-commerce,Ground,US,92626.0,US,63017,2023-01-26 00:00:14,1.0,0.0,0.01,3887.79,2023-01-31 00:00:14,120,3
12619,E-commerce,Ground,US,7008.0,US,7302,2023-01-26 00:00:14,1.23,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12620,E-commerce,Ground,US,7008.0,US,30022,2023-01-26 00:00:14,1.27,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12621,E-commerce Resi,Ground,US,91361.0,US,7008,2023-01-26 00:00:14,1.12,1.12,0.0,3887.79,2023-02-08 00:00:14,312,3
12622,E-commerce,Ground,US,90210.0,US,16046,2023-01-26 00:00:14,0.57,0.0,0.01,3887.79,2023-01-31 00:00:14,120,3
12623,E-commerce,Express 2nd Day,US,90210.0,US,30305,2023-01-26 00:00:14,0.95,0.0,0.01,3887.79,2023-01-30 00:00:14,96,3
12628,E-commerce Resi,Ground,US,14701.0,US,7008,2023-01-26 00:00:14,1.26,1.26,0.0,3887.79,2023-02-07 00:00:14,288,3
12631,E-commerce,Ground,US,7008.0,US,16046,2023-01-26 00:00:14,1.18,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12632,E-commerce,Ground,US,7008.0,US,10016,2023-01-26 00:00:14,2.31,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12633,E-commerce,Express 2nd Day,US,7008.0,US,22314,2023-01-26 00:00:14,2.9,0.0,1.0,3887.79,2023-01-30 00:00:14,96,3
12634,E-commerce,Ground,US,7008.0,US,60607,2023-01-26 00:00:14,0.45,0.0,1.0,3887.79,2023-01-28 00:00:14,48,3
12635,E-commerce,Ground,US,7008.0,US,6820,2023-01-26 00:00:14,1.54,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12637,E-commerce,Express Next Day,US,7008.0,US,6905,2023-01-26 00:00:14,2.22,0.0,1.0,3887.79,2023-01-27 00:00:14,24,3
12639,E-commerce Resi,Ground,US,77478.0,US,7008,2023-01-26 00:00:14,0.05,0.05,0.0,3887.79,2023-01-31 00:00:14,120,3
12640,E-commerce,Ground,US,7008.0,US,90024,2023-01-26 00:00:14,2.09,0.0,1.0,3887.79,2023-02-01 00:00:14,144,3
12643,E-commerce,Ground,US,92626.0,US,10013,2023-01-26 00:00:14,1.0,0.0,0.01,3887.79,2023-02-01 00:00:14,144,3
12645,E-commerce Resi,Ground,US,60607.0,US,7008,2023-01-26 00:00:14,0.78,0.78,0.0,3887.79,2023-01-31 00:00:14,120,3
12649,E-commerce Resi,Ground,US,75024.0,US,7008,2023-01-26 00:00:14,1.31,1.31,0.0,3887.79,2023-02-06 00:00:14,264,3
12650,E-commerce Resi,Ground,US,11570.0,US,7008,2023-01-26 00:00:14,1.16,1.16,0.0,3887.79,2023-02-01 00:00:14,144,3
12651,E-commerce Resi,Ground,US,32963.0,US,7008,2023-01-26 00:00:14,1.83,1.83,0.0,3887.79,2023-02-03 00:00:14,192,3
12653,E-commerce,Ground,US,77056.0,US,33145,2023-01-26 00:00:14,0.72,0.0,0.04,3887.79,2023-01-31 00:00:14,120,3
12655,E-commerce,Ground,US,89109.0,US,97034,2023-01-26 00:00:14,1.0,0.0,0.01,3887.79,2023-02-02 00:00:14,168,3
12656,E-commerce Resi,Ground,US,10004.0,US,7008,2023-01-27 00:00:14,1.3,1.3,0.0,3887.79,2023-02-03 00:00:14,168,4
12657,E-commerce Resi,Ground,US,45069.0,US,7008,2023-01-27 00:00:14,0.05,0.05,0.0,3887.79,2023-02-01 00:00:14,120,4
12658,E-commerce Resi,Ground,US,78703.0,US,7008,2023-01-27 00:00:14,1.12,1.12,0.0,3887.79,2023-02-09 00:00:14,312,4
12659,E-commerce,Ground,US,90210.0,US,30339,2023-01-27 00:00:14,1.13,0.0,0.01,3887.79,2023-02-02 00:00:14,144,4
12660,E-commerce Resi,Ground,US,22030.0,US,7008,2023-01-27 00:00:14,0.52,0.52,0.0,3887.79,2023-02-01 00:00:14,120,4
12661,E-commerce Resi,Ground,US,38654.0,US,7008,2023-01-27 00:00:14,0.11,0.11,0.0,3887.79,2023-02-07 00:00:14,264,4
12941,E-commerce Resi,Ground,US,1890.0,US,7008,2023-01-27 00:00:14,2.0,2.0,0.0,3887.79,2023-01-31 00:00:14,96,4
13006,E-commerce Resi,Ground,US,53572.0,US,7008,2023-01-27 00:00:14,0.92,0.92,0.0,3887.79,2023-02-01 00:00:14,120,4
13011,E-commerce Resi,Ground,US,10024.0,US,7008,2023-01-27 15:08:49.94,3.0,2.0,0.008,3887.79,2023-01-31 00:00:14,81,4
13021,E-commerce Resi,Ground,US,93730.0,US,7008,2023-01-27 15:15:55.883,3.0,2.0,0.008,3887.79,2023-02-09 00:00:14,297,4
13027,E-commerce Resi,Ground,US,32804.0,US,7008,2023-01-27 00:00:14,1.43,1.43,0.0,3887.79,2023-01-31 00:00:14,96,4
13035,E-commerce Resi,Ground,US,19312.0,US,7008,2023-01-27 00:00:14,1.01,1.01,0.0,3887.79,2023-01-30 00:00:14,72,4
13036,E-commerce Resi,Ground,US,79707.0,US,7008,2023-01-27 00:00:14,0.95,0.95,0.0,3887.79,2023-02-02 00:00:14,144,4
13037,E-commerce Resi,Ground,US,29464.0,US,7008,2023-01-27 00:00:14,0.75,0.75,0.0,3887.79,2023-01-31 00:00:14,96,4
13042,E-commerce,Ground,US,10065.0,US,11354,2023-01-27 00:00:14,1.0,0.0,0.01,3887.79,2023-01-30 00:00:14,72,4
13066,E-commerce,Ground,US,75225.0,US,71106,2023-01-27 00:00:14,0.57,0.0,0.04,3887.79,2023-01-28 00:00:14,24,4
13071,E-commerce,Express 2nd Day,US,7008.0,US,84037,2023-01-27 00:00:14,1.31,0.0,1.0,3887.79,2023-02-01 00:00:14,120,4
13072,E-commerce Resi,Ground,US,10044.0,US,7008,2023-01-27 00:00:14,2.0,2.0,0.0,3887.79,2023-01-31 00:00:14,96,4
13073,E-commerce,Express 2nd Day,US,7008.0,US,84037,2023-01-27 00:00:14,2.31,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13075,E-commerce,Ground,US,10022.0,US,94611,2023-01-27 00:00:14,0.05,0.0,0.04,3887.79,2023-02-02 00:00:14,144,4
13076,E-commerce,Ground,US,7008.0,US,92626,2023-01-27 00:00:14,1.63,0.0,1.0,3887.79,2023-02-02 00:00:14,144,4
13077,E-commerce,Ground,US,10022.0,US,48103,2023-01-27 00:00:14,1.56,0.0,0.04,3887.79,2023-01-31 00:00:14,96,4
13078,E-commerce,Ground,US,10022.0,US,63124,2023-01-27 00:00:14,1.52,0.0,0.09,3887.79,2023-01-31 00:00:14,96,4
13079,E-commerce,Ground,US,10022.0,US,49341,2023-01-27 00:00:14,0.54,0.0,0.04,3887.79,2023-01-31 00:00:14,96,4
13081,E-commerce Resi,Ground,US,77578.0,US,7008,2023-01-27 00:00:14,1.1,1.1,0.0,3887.79,2023-02-01 00:00:14,120,4
13084,E-commerce,Ground,US,7008.0,US,2351,2023-01-27 00:00:14,1.54,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13085,E-commerce,Ground,US,7008.0,US,23320,2023-01-27 00:00:14,1.23,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13086,E-commerce Resi,Ground,US,48009.0,US,7008,2023-01-27 00:00:14,1.14,1.14,0.0,3887.79,2023-02-01 00:00:14,120,4
13087,E-commerce,Ground,US,7008.0,US,45202,2023-01-27 00:00:14,1.91,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13088,E-commerce Resi,Ground,US,10023.0,US,7008,2023-01-27 00:00:14,0.87,0.87,0.0,3887.79,2023-01-31 00:00:14,96,4
13089,E-commerce,Ground,US,7008.0,US,93401,2023-01-27 00:00:14,1.18,0.0,1.0,3887.79,2023-02-02 00:00:14,144,4
13090,E-commerce,Ground,US,7008.0,US,11766,2023-01-27 00:00:14,2.31,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13091,E-commerce,Ground,US,7008.0,US,89113,2023-01-27 00:00:14,2.18,0.0,1.0,3887.79,2023-02-02 00:00:14,144,4
13092,E-commerce,Ground,US,7008.0,US,85266,2023-01-27 00:00:14,1.04,0.0,1.0,3887.79,2023-02-01 00:00:14,120,4
13093,E-commerce,Ground,US,7008.0,US,11766,2023-01-27 00:00:14,2.22,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13094,E-commerce,Ground,US,7008.0,US,60045,2023-01-27 00:00:14,1.45,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13095,E-commerce,Ground,US,7008.0,US,33156,2023-01-27 00:00:14,1.23,0.0,1.0,3887.79,2023-02-01 00:00:14,120,4
13096,E-commerce,Ground,US,7008.0,US,1944,2023-01-27 00:00:14,1.5,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13099,E-commerce,Express Next Day,US,7008.0,US,78503,2023-01-27 00:00:14,2.45,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13100,E-commerce,Ground,US,7008.0,US,93953,2023-01-27 00:00:14,1.5,0.0,1.0,3887.79,2023-02-02 00:00:14,144,4
13101,E-commerce,Ground,US,2116.0,US,10028,2023-01-27 00:00:14,0.71,0.0,0.04,3887.79,2023-01-30 00:00:14,72,4
13102,E-commerce,Ground,US,7008.0,US,20016,2023-01-27 00:00:14,1.72,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13103,E-commerce,Ground,US,7008.0,US,7748,2023-01-27 00:00:14,2.72,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13104,E-commerce,Ground,US,33154.0,US,1810,2023-01-27 00:00:14,3.0,0.0,0.0,3887.79,2023-02-01 00:00:14,120,4
13105,E-commerce,Ground,US,60611.0,US,11570,2023-01-27 00:00:14,2.0,0.0,0.04,3887.79,2023-01-31 00:00:14,96,4
13107,E-commerce,Ground,US,7008.0,US,22980,2023-01-27 00:00:14,1.45,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13108,E-commerce,Ground,US,7008.0,US,20120,2023-01-27 00:00:14,2.27,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13109,E-commerce,Ground,US,7008.0,US,98121,2023-01-27 00:00:14,2.22,0.0,1.0,3887.79,2023-02-03 00:00:14,168,4
13111,E-commerce,Ground,US,7008.0,US,11570,2023-01-27 00:00:14,1.81,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13112,E-commerce,Ground,US,7008.0,US,11201,2023-01-27 00:00:14,2.13,0.0,1.0,3887.79,2023-01-30 00:00:14,72,4
13113,E-commerce,Express 2nd Day,US,33154.0,US,98102,2023-01-27 00:00:14,0.56,0.0,0.01,3887.79,2023-01-31 00:00:14,96,4
13115,E-commerce,Ground,US,92626.0,US,91789,2023-01-27 00:00:14,1.0,0.0,0.01,3887.79,2023-01-28 00:00:14,24,4
13119,E-commerce,Ground,US,90210.0,US,60605,2023-01-27 00:00:14,0.71,0.0,0.01,3887.79,2023-02-02 00:00:14,144,4
13124,E-commerce Resi,Ground,US,7047.0,US,7008,2023-01-27 00:00:14,1.0,1.0,0.0,3887.79,2023-01-30 00:00:14,72,4
13126,E-commerce,Ground,US,7008.0,US,33178,2023-01-27 00:00:14,2.81,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13127,E-commerce,Ground,US,98004.0,US,54701,2023-01-27 00:00:14,0.57,0.0,0.09,3887.79,2023-02-03 00:00:14,168,4
13128,E-commerce,Ground,US,7008.0,US,48230,2023-01-27 00:00:14,2.04,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13129,E-commerce,Ground,US,7008.0,US,75218,2023-01-27 00:00:14,1.45,0.0,1.0,3887.79,2023-02-06 00:00:14,240,4
13130,E-commerce,Express 2nd Day,US,7008.0,US,33462,2023-01-27 00:00:14,1.31,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13131,E-commerce,Ground,US,7008.0,US,11545,2023-01-27 00:00:14,1.36,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13132,E-commerce,Ground,US,7008.0,US,33921,2023-01-27 00:00:14,1.31,0.0,1.0,3887.79,2023-02-01 00:00:14,120,4
13133,E-commerce,Ground,US,7008.0,US,33133,2023-01-27 00:00:14,2.72,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13134,E-commerce,Ground,US,7008.0,US,6897,2023-01-27 00:00:14,2.45,0.0,1.0,3887.79,2023-01-28 00:00:14,24,4
13136,E-commerce Resi,Ground,US,94973.0,US,7008,2023-01-27 00:00:14,3.0,3.0,0.0,3887.79,2023-02-06 00:00:14,240,4
13137,E-commerce Resi,Ground,US,90049.0,US,7008,2023-01-27 00:00:14,1.77,1.77,0.0,3887.79,2023-02-03 00:00:14,168,4
13138,E-commerce Resi,Ground,US,10128.0,US,7008,2023-01-27 00:00:14,1.12,1.12,0.0,3887.79,2023-01-31 00:00:14,96,4
13139,E-commerce,Ground,US,7008.0,US,80401,2023-01-27 00:00:14,1.23,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13140,E-commerce,Ground,US,7008.0,US,47725,2023-01-27 00:00:14,1.13,0.0,1.0,3887.79,2023-01-31 00:00:14,96,4
13141,E-commerce,Ground,US,7008.0,US,35243,2023-01-27 00:00:14,2.54,0.0,1.0,3887.79,2023-02-01 00:00:14,120,4
13142,E-commerce,Ground,US,92626.0,US,32250,2023-01-27 00:00:14,1.0,0.0,0.01,3887.79,2023-02-02 00:00:14,144,4
13143,E-commerce Resi,Ground,US,32210.0,US,7008,2023-01-27 00:00:14,0.7,0.7,0.0,3887.79,2023-02-01 00:00:14,120,4
13144,E-commerce,Express Next Day,US,77056.0,US,94618,2023-01-27 00:00:14,0.71,0.0,0.09,3887.79,2023-02-01 00:00:14,120,4
13145,E-commerce Resi,Ground,US,29601.0,US,7008,2023-01-27 00:00:14,0.89,0.89,0.0,3887.79,2023-02-01 00:00:14,120,4
13146,E-commerce,Ground,US,7008.0,US,33418,2023-01-27 00:00:14,3.36,0.0,2.0,3887.79,2023-02-02 00:00:14,144,4
13147,E-commerce,Ground,US,90210.0,US,94085,2023-01-28 00:00:14,0.76,0.0,0.01,3887.79,2023-01-31 00:00:14,72,5
13148,E-commerce,Ground,US,10065.0,US,92626,2023-01-28 00:00:14,1.0,0.0,0.01,3887.79,2023-02-03 00:00:14,144,5
13150,E-commerce Resi,Ground,US,78660.0,US,7008,2023-01-28 00:00:14,0.57,0.57,0.0,3887.79,2023-02-07 00:00:14,240,5
13151,E-commerce Resi,Ground,US,22201.0,US,7008,2023-01-28 00:00:14,1.13,1.13,0.0,3887.79,2023-01-31 00:00:14,72,5
13162,E-commerce Resi,Ground,US,34134.0,US,7008,2023-01-28 00:00:14,1.08,1.08,0.0,3887.79,2023-02-02 00:00:14,120,5
13166,E-commerce Resi,Ground,US,30306.0,US,7008,2023-01-28 00:00:14,1.0,1.0,0.0,3887.79,2023-02-02 00:00:14,120,5
13173,E-commerce Resi,Ground,US,7030.0,US,7008,2023-01-28 00:00:14,0.81,0.81,0.0,3887.79,2023-01-31 00:00:14,72,5
13176,E-commerce,Ground,US,10022.0,US,10025,2023-01-28 00:00:14,0.66,0.0,0.04,3887.79,2023-02-01 00:00:14,96,5
13177,E-commerce,Express 2nd Day,US,10022.0,US,20007,2023-01-28 00:00:14,1.16,0.0,0.09,3887.79,2023-02-02 00:00:14,120,5
13178,E-commerce,Ground,US,10022.0,US,20008,2023-01-28 00:00:14,0.54,0.0,0.04,3887.79,2023-02-01 00:00:14,96,5
13182,E-commerce,Ground,US,77056.0,US,20005,2023-01-28 00:00:14,0.71,0.0,0.04,3887.79,2023-02-02 00:00:14,120,5
13185,E-commerce,Ground,US,10022.0,US,94563,2023-01-28 00:00:14,0.76,0.0,0.04,3887.79,2023-02-08 00:00:14,264,5
13190,E-commerce Resi,Ground,US,27707.0,US,7008,2023-01-28 00:00:14,1.42,1.42,0.0,3887.79,2023-02-08 00:00:14,264,5
13191,E-commerce,Ground,US,33154.0,US,78701,2023-01-28 00:00:14,3.0,0.0,0.0,3887.79,2023-02-04 00:00:14,168,5
13194,E-commerce Resi,Ground,US,78704.0,US,7008,2023-01-28 00:00:14,1.24,1.24,0.0,3887.79,2023-02-06 00:00:14,216,5
13195,E-commerce Resi,Ground,US,60010.0,US,7008,2023-01-28 00:00:14,1.03,1.03,0.0,3887.79,2023-02-01 00:00:14,96,5
13197,E-commerce,Ground,US,7601.0,US,2119,2023-01-28 00:00:14,0.7,0.0,0.04,3887.79,2023-01-31 00:00:14,72,5
13199,E-commerce,Ground,US,7601.0,US,7632,2023-01-28 00:00:14,0.81,0.0,0.04,3887.79,2023-01-31 00:00:14,72,5
13200,E-commerce,Ground,US,92626.0,US,92656,2023-01-29 00:00:14,1.0,0.0,0.01,3887.79,2023-01-31 00:00:14,48,6
13201,E-commerce,Ground,US,33154.0,US,14208,2023-01-29 00:00:14,1.0,0.0,0.01,3887.79,2023-02-03 00:00:14,120,6
13202,E-commerce,Ground,US,33154.0,US,18976,2023-01-29 00:00:14,3.0,0.0,0.01,3887.79,2023-02-02 00:00:14,96,6
13203,E-commerce Resi,Ground,US,6840.0,US,7008,2023-01-29 00:00:14,1.42,1.42,0.0,3887.79,2023-02-02 00:00:14,96,6
13205,E-commerce Resi,Ground,US,11766.0,US,7008,2023-01-29 00:00:14,1.26,1.26,0.0,3887.79,2023-01-31 00:00:14,48,6
13206,E-commerce Resi,Ground,US,87111.0,US,7008,2023-01-29 00:00:14,0.92,0.92,0.0,3887.79,2023-02-15 00:00:14,408,6
13211,E-commerce Resi,Ground,US,10021.0,US,7008,2023-01-29 00:00:14,0.13,0.13,0.0,3887.79,2023-02-08 00:00:14,240,6
13212,E-commerce Resi,Ground,US,34102.0,US,7008,2023-01-29 00:00:14,0.59,0.59,0.0,3887.79,2023-02-08 00:00:14,240,6
13213,E-commerce Resi,Ground,US,94402.0,US,7008,2023-01-29 00:00:14,0.95,0.95,0.0,3887.79,2023-02-03 00:00:14,120,6
13214,E-commerce Resi,Ground,US,27609.0,US,7008,2023-01-29 00:00:14,1.0,1.0,0.0,3887.79,2023-02-02 00:00:14,96,6
13217,E-commerce,Ground,US,77056.0,US,75205,2023-01-29 00:00:14,0.76,0.0,0.09,3887.79,2023-02-03 00:00:14,120,6
13218,E-commerce,Ground,US,77056.0,US,33133,2023-01-29 00:00:14,0.76,0.0,0.09,3887.79,2023-02-02 00:00:14,96,6
13220,E-commerce,Ground,US,10022.0,US,22182,2023-01-29 00:00:14,0.9,0.0,0.04,3887.79,2023-02-01 00:00:14,72,6
13223,E-commerce,Ground,US,10022.0,US,33156,2023-01-29 00:00:14,0.23,0.0,0.04,3887.79,2023-02-03 00:00:14,120,6
13226,E-commerce Resi,Ground,US,7024.0,US,7008,2023-01-29 00:00:14,0.64,0.64,0.0,3887.79,2023-01-31 00:00:14,48,6
13227,E-commerce Resi,Ground,US,98466.0,US,7008,2023-01-30 00:00:14,1.07,1.07,0.0,3887.79,2023-02-06 00:00:14,168,0
13228,E-commerce,Ground,US,98004.0,US,22401,2023-01-30 00:00:14,0.76,0.0,0.04,3887.79,2023-02-07 00:00:14,192,0
13229,E-commerce,Ground,US,75225.0,US,77005,2023-01-30 00:00:14,2.0,0.0,0.03,3887.79,2023-02-03 00:00:14,96,0
13230,E-commerce,Ground,US,75225.0,US,10065,2023-01-30 00:00:14,1.0,0.0,0.01,3887.79,2023-02-07 00:00:14,192,0
13720,E-commerce Resi,Ground,US,10028.0,US,7008,2023-01-30 00:00:14,0.76,0.76,0.0,3887.79,2023-02-06 00:00:14,168,0
13723,E-commerce,Ground,US,7008.0,US,96814,2023-01-30 00:00:14,1.72,0.0,1.0,3887.79,2023-02-06 00:00:14,168,0
13729,E-commerce,Ground,US,7008.0,US,10014,2023-01-30 00:00:14,0.45,0.0,1.0,3887.79,2023-01-31 00:00:14,24,0
13732,E-commerce,Ground,US,7008.0,US,3447,2023-01-30 00:00:14,1.77,0.0,1.0,3887.79,2023-01-31 00:00:14,24,0
13734,E-commerce,Ground,US,7008.0,US,80210,2023-01-30 00:00:14,1.13,0.0,1.0,3887.79,2023-02-02 00:00:14,72,0
13743,E-commerce,Ground,US,7008.0,US,96814,2023-01-30 00:00:14,1.86,0.0,1.0,3887.79,2023-02-06 00:00:14,168,0
